module,level,candidate_kind,function_rva,arithmetic_rva,arithmetic_file_offset,vanilla_word,operation,memory_load_rva,memory_base,memory_origin_heuristic,field_offset,store_rva,store_vanilla_word,fixed_delta_per_call,direct_objects,objects_within_3_calls,known_wrapper_family,source_strings,evidence_confidence,branches_or_calls_in_linear_slice,status,runtime_address_rule,context,static_proposal,constant_value,constant_bits,constant_rva,constant_definition_rvas,constant_definition_words
4,Metalis,integer_unit_read_modify_write,0x00000AEC,0x00000B08,0x00000B7C,0x25290001,addiu,0x00000B04,t0,t0,+0x20,0x00000B14,0xAD090020,1,,RatchetShipAnimation; TitaniumBolt,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00000AFC 0x24E70310 addiu $a3, $a3, 0x310 | 0x00000B00 0x00874021 addu $t0, $a0, $a3 | 0x00000B04 0x8D090020 lw $t1, 0x20($t0) | 0x00000B08 0x25290001 addiu $t1, $t1, 1 | 0x00000B0C 0x000950C0 sll $t2, $t1, 3 | 0x00000B10 0x008A2021 addu $a0, $a0, $t2 | 0x00000B14 0xAD090020 sw $t1, 0x20($t0) | 0x00000B18 0x00872021 addu $a0, $a0, $a3 | 0x00000B1C 0xAC850000 sw $a1, ($a0) | 0x00000B20 0x03E00008 jr $ra | 0x00000B24 0xAC860004 sw $a2, 4($a0)","NO AUTOMATIC SCALING: distinguish frame timer, ammo, iteration, refcount; integer timer requires gate or accumulator",,,,,
4,Metalis,integer_unit_read_modify_write,0x00000B28,0x00000B44,0x00000BB8,0x24A5FFFF,addiu,0x00000B40,a0,a0,+0x20,0x00000B4C,0xAC850020,-1,,TitaniumBolt,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00000B38 0x24A50310 addiu $a1, $a1, 0x310 | 0x00000B3C 0x00852021 addu $a0, $a0, $a1 | 0x00000B40 0x8C850020 lw $a1, 0x20($a0) | 0x00000B44 0x24A5FFFF addiu $a1, $a1, -1 | 0x00000B48 0x03E00008 jr $ra | 0x00000B4C 0xAC850020 sw $a1, 0x20($a0)","NO AUTOMATIC SCALING: distinguish frame timer, ammo, iteration, refcount; integer timer requires gate or accumulator",,,,,
4,Metalis,float_read_modify_write,0x00000D90,0x00000F00,0x00000F74,0x460D6300,add.s,0x00000EF8,s4,a3(entry),+0x40,0x00000F08,0xE68C0040,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00000EF0 0x460F6300 add.s $f12, $f12, $f15 | 0x00000EF4 0xE62C0000 swc1 $f12, ($s1) | 0x00000EF8 0xC68C0040 lwc1 $f12, 0x40($s4) | 0x00000EFC 0xC68D0044 lwc1 $f13, 0x44($s4) | 0x00000F00 0x460D6300 add.s $f12, $f12, $f13 | 0x00000F04 0x1000000F b 0xf44 | 0x00000F08 0xE68C0040 swc1 $f12, 0x40($s4) | 0x00000F0C 0x8E850048 lw $a1, 0x48($s4) | 0x00000F10 0x8E86004C lw $a2, 0x4c($s4) | 0x00000F14 0x0C0002A5 jal 0xa94 | 0x00000F18 0x02002025 move $a0, $s0 | 0x00000F1C 0x10000009 b 0xf44 | 0x00000F20 0x02601025 move $v0, $s3",,,,,,
4,Metalis,float_read_modify_write,0x000011A0,0x000011CC,0x00001240,0x460D6301,sub.s,0x000011C8,a0,a0(entry),+0x0,0x000011D4,0xE48C0000,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000011C0 0x45000005 bc1f 0x11d8 | 0x000011C4 0x00000000 nop  | 0x000011C8 0xC48C0000 lwc1 $f12, ($a0) | 0x000011CC 0x460D6301 sub.s $f12, $f12, $f13 | 0x000011D0 0x1000000E b 0x120c | 0x000011D4 0xE48C0000 swc1 $f12, ($a0) | 0x000011D8 0xC48C0008 lwc1 $f12, 8($a0) | 0x000011DC 0x1000000B b 0x120c | 0x000011E0 0xE48C0000 swc1 $f12, ($a0) | 0x000011E4 0x460C683C c.lt.s $f13, $f12 | 0x000011E8 0x00000000 nop  | 0x000011EC 0x45000005 bc1f 0x1204",,,,,,
4,Metalis,float_read_modify_write,0x000011A0,0x000011F8,0x0000126C,0x460D6300,add.s,0x000011F4,a0,a0(entry),+0x0,0x00001200,0xE48C0000,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000011EC 0x45000005 bc1f 0x1204 | 0x000011F0 0x00000000 nop  | 0x000011F4 0xC48C0000 lwc1 $f12, ($a0) | 0x000011F8 0x460D6300 add.s $f12, $f12, $f13 | 0x000011FC 0x10000003 b 0x120c | 0x00001200 0xE48C0000 swc1 $f12, ($a0) | 0x00001204 0xC48C0008 lwc1 $f12, 8($a0) | 0x00001208 0xE48C0000 swc1 $f12, ($a0) | 0x0000120C 0x03E00008 jr $ra | 0x00001210 0x00000000 nop ",,,,,,
4,Metalis,float_read_modify_write,0x00001214,0x00001280,0x000012F4,0x460C7300,add.s,0x00001278,a0,a0(entry),+0x0,0x00001288,0xE48C0000,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00001270 0x00000000 nop  | 0x00001274 0xC48D0004 lwc1 $f13, 4($a0) | 0x00001278 0xC48E0000 lwc1 $f14, ($a0) | 0x0000127C 0x460D6302 mul.s $f12, $f12, $f13 | 0x00001280 0x460C7300 add.s $f12, $f14, $f12 | 0x00001284 0x10000001 b 0x128c | 0x00001288 0xE48C0000 swc1 $f12, ($a0) | 0x0000128C 0x8FBF0010 lw $ra, 0x10($sp) | 0x00001290 0x03E00008 jr $ra | 0x00001294 0x27BD0020 addiu $sp, $sp, 0x20",,,,,,
4,Metalis,float_read_modify_write,0x00001298,0x000012D8,0x0000134C,0x460C7300,add.s,0x000012D0,a0,a0(entry),+0x0,0x000012E0,0xE48C0000,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000012C8 0x00000000 nop  | 0x000012CC 0xC48D0004 lwc1 $f13, 4($a0) | 0x000012D0 0xC48E0000 lwc1 $f14, ($a0) | 0x000012D4 0x460D6302 mul.s $f12, $f12, $f13 | 0x000012D8 0x460C7300 add.s $f12, $f14, $f12 | 0x000012DC 0x10000001 b 0x12e4 | 0x000012E0 0xE48C0000 swc1 $f12, ($a0) | 0x000012E4 0x8FBF0010 lw $ra, 0x10($sp) | 0x000012E8 0x03E00008 jr $ra | 0x000012EC 0x27BD0020 addiu $sp, $sp, 0x20",,,,,,
4,Metalis,float_read_modify_write,0x000022D0,0x000022E4,0x00002358,0x460C6B00,add.s,0x000022DC,a1,a1,+0x1a4,0x000022EC,0xE4AC01A4,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000022D4 0xC48C0000 lwc1 $f12, ($a0) | 0x000022D8 0x24A50388 addiu $a1, $a1, 0x388 | 0x000022DC 0xC4AD01A4 lwc1 $f13, 0x1a4($a1) | 0x000022E0 0xC4AE01A8 lwc1 $f14, 0x1a8($a1) | 0x000022E4 0x460C6B00 add.s $f12, $f13, $f12 | 0x000022E8 0xC4AF01AC lwc1 $f15, 0x1ac($a1) | 0x000022EC 0xE4AC01A4 swc1 $f12, 0x1a4($a1) | 0x000022F0 0xC48C0004 lwc1 $f12, 4($a0) | 0x000022F4 0x460C7300 add.s $f12, $f14, $f12 | 0x000022F8 0xE4AC01A8 swc1 $f12, 0x1a8($a1) | 0x000022FC 0xC48C0008 lwc1 $f12, 8($a0) | 0x00002300 0x460C7B00 add.s $f12, $f15, $f12 | 0x00002304 0x03E00008 jr $ra",,,,,,
4,Metalis,float_read_modify_write,0x000022D0,0x000022F4,0x00002368,0x460C7300,add.s,0x000022E0,a1,a1,+0x1a8,0x000022F8,0xE4AC01A8,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000022D8 0x24A50388 addiu $a1, $a1, 0x388 | 0x000022DC 0xC4AD01A4 lwc1 $f13, 0x1a4($a1) | 0x000022E0 0xC4AE01A8 lwc1 $f14, 0x1a8($a1) | 0x000022E4 0x460C6B00 add.s $f12, $f13, $f12 | 0x000022E8 0xC4AF01AC lwc1 $f15, 0x1ac($a1) | 0x000022EC 0xE4AC01A4 swc1 $f12, 0x1a4($a1) | 0x000022F0 0xC48C0004 lwc1 $f12, 4($a0) | 0x000022F4 0x460C7300 add.s $f12, $f14, $f12 | 0x000022F8 0xE4AC01A8 swc1 $f12, 0x1a8($a1) | 0x000022FC 0xC48C0008 lwc1 $f12, 8($a0) | 0x00002300 0x460C7B00 add.s $f12, $f15, $f12 | 0x00002304 0x03E00008 jr $ra | 0x00002308 0xE4AC01AC swc1 $f12, 0x1ac($a1)",,,,,,
4,Metalis,float_read_modify_write,0x000022D0,0x00002300,0x00002374,0x460C7B00,add.s,0x000022E8,a1,a1,+0x1ac,0x00002308,0xE4AC01AC,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000022E0 0xC4AE01A8 lwc1 $f14, 0x1a8($a1) | 0x000022E4 0x460C6B00 add.s $f12, $f13, $f12 | 0x000022E8 0xC4AF01AC lwc1 $f15, 0x1ac($a1) | 0x000022EC 0xE4AC01A4 swc1 $f12, 0x1a4($a1) | 0x000022F0 0xC48C0004 lwc1 $f12, 4($a0) | 0x000022F4 0x460C7300 add.s $f12, $f14, $f12 | 0x000022F8 0xE4AC01A8 swc1 $f12, 0x1a8($a1) | 0x000022FC 0xC48C0008 lwc1 $f12, 8($a0) | 0x00002300 0x460C7B00 add.s $f12, $f15, $f12 | 0x00002304 0x03E00008 jr $ra | 0x00002308 0xE4AC01AC swc1 $f12, 0x1ac($a1)",,,,,,
